Timestamp,Price,Volume
1743178177534,1874.17,1.86144e+10
1743181484125,1867.84,1.89164e+10
1743185154230,1882.64,1.91387e+10
1743188481975,1876.68,1.90579e+10
1743192290519,1875.2,1.89469e+10
1743195893625,1877.56,1.91952e+10
1743199249427,1884.29,1.9029e+10
1743203326105,1899.94,1.70369e+10
1743206696467,1896.92,1.84195e+10
1743210210270,1903.22,1.92238e+10
1743213892335,1909.84,1.90365e+10
1743217484156,1894.66,1.92732e+10
1743221098217,1900.93,1.91737e+10
1743224685755,1894.45,1.71145e+10
1743228280471,1886.69,1.62724e+10
1743231898592,1882.4,1.54292e+10
1743235517173,1879.31,1.45121e+10
1743239077771,1883.75,1.45827e+10
1743242683341,1874.51,1.46846e+10
1743246238868,1867.37,1.47098e+10
1743249893908,1841.28,1.43669e+10
1743253481712,1851.52,1.40648e+10
1743257132210,1857.52,1.33998e+10
1743260670950,1847.01,1.27106e+10
1743264581880,1843.85,1.21358e+10
1743267886830,1820.75,1.04772e+10
1743271434425,1817.19,1.30586e+10
1743275235997,1817.88,1.3202e+10
1743278699403,1819.07,1.31357e+10
1743282263993,1815.35,1.17934e+10
1743286046610,1815.29,1.28663e+10
1743289669349,1814.87,1.26721e+10
1743293083734,1827.77,1.26329e+10
1743296672541,1826.99,1.25046e+10
1743300109015,1834.88,1.27555e+10
1743303882548,1839.25,1.29145e+10
1743307474129,1834.22,1.28514e+10
1743310919084,1841,1.27685e+10
1743314660854,1836.52,1.24838e+10
1743318031993,1838.67,1.24103e+10
1743321878515,1836.83,1.20585e+10
1743325487578,1845.25,1.19476e+10
1743329081618,1843.18,1.15683e+10
1743332678751,1830.27,1.14659e+10
1743336282203,1832.61,1.03062e+10
1743339884186,1833.02,9.98667e+09
1743343478832,1807.91,1.04219e+10
1743347013773,1812.86,1.09163e+10
1743350970941,1812.06,1.06752e+10
1743354283938,1794.87,1.03712e+10
1743358165046,1807.83,9.82522e+09
1743361322172,1823.91,9.66012e+09
1743365024742,1814.22,9.01644e+09
1743368684068,1815.09,9.24966e+09
1743372290207,1805.47,9.34544e+09
1743375888323,1806.14,1.03108e+10
1743379470003,1806.55,9.98432e+09
1743383088882,1786.85,1.08455e+10
1743386478475,1810.78,1.15856e+10
1743390287957,1813.69,1.19399e+10
1743393644312,1797.69,1.2204e+10
1743397490933,1806.3,1.23174e+10
1743400912779,1808.83,1.2461e+10
1743404689104,1802,1.26185e+10
1743408212591,1795.91,1.30467e+10
1743411888709,1795.03,1.35142e+10
1743415218343,1784.07,1.39109e+10
1743419083218,1805.15,1.3013e+10
1743422675380,1814.47,1.49235e+10
1743426297826,1833.63,1.33175e+10
1743429898865,1822.51,1.45294e+10
1743433770827,1845.29,1.70041e+10
1743437085637,1841.45,1.75383e+10
1743440672305,1840.62,1.75221e+10
1743444035388,1825.01,1.75547e+10
1743448179370,1840.1,1.75533e+10
1743451484000,1824.23,1.76725e+10
1743455081165,1821.3,1.80036e+10
1743458669314,1824.14,1.80007e+10
1743462286805,1824.46,1.70743e+10
1743465725425,1823.75,1.70175e+10
1743469492483,1828.79,1.66508e+10
1743473083372,1826.27,1.63184e+10
1743476688430,1838.53,1.6196e+10
1743480276457,1834.24,1.57796e+10
1743483876396,1836.95,1.42865e+10
1743487484409,1840.41,1.56533e+10
1743491080085,1859.18,1.39167e+10
1743494685900,1853.81,1.57776e+10
1743498584877,1888.4,1.6502e+10
1743501878360,1885.18,1.64335e+10
1743505489266,1875.82,1.61586e+10
1743509083047,1860.42,1.60384e+10
1743512437525,1862.67,1.55846e+10
1743516060430,1873.61,1.49843e+10
1743519898228,1885.92,1.29117e+10
1743523494442,1921.06,1.6229e+10
1743527083305,1914.08,1.6448e+10
1743530688858,1919.1,1.62999e+10
1743534276935,1908.43,1.60705e+10
1743537935873,1907.82,1.58818e+10
1743541479698,1913.04,1.58743e+10
1743545069932,1914.78,1.60453e+10
1743548686701,1911.03,1.60824e+10
1743552290481,1905.22,1.6005e+10
1743555883987,1890.21,1.57257e+10
1743559496510,1892.78,1.44903e+10
1743563096763,1879.44,1.59796e+10
1743566981295,1879.15,1.58377e+10
1743570281414,1879.36,1.58368e+10
1743573870484,1857.38,1.62269e+10
1743577488300,1855.68,1.60958e+10
1743581074753,1864.53,1.58045e+10
1743584683493,1868.48,1.5402e+10
1743588293172,1878.86,1.52331e+10
1743591756843,1872.41,1.51558e+10
1743595769471,1869.86,1.49052e+10
1743599369694,1867.41,1.48969e+10
1743602698614,1875.08,1.51431e+10
1743606388851,1877.14,1.44347e+10
1743609636523,1899.43,1.25808e+10
1743613477336,1903.82,1.54378e+10
1743617191582,1891.97,1.61541e+10
1743620694764,1898.36,1.62036e+10
1743624275647,1907.14,1.62495e+10
1743627909091,1881.22,1.81207e+10
1743631497059,1863.68,2.13733e+10
1743635100995,1795.57,2.2504e+10
1743638520654,1794.37,2.34657e+10
1743642296876,1816.51,2.47343e+10
1743645889593,1827.46,2.50234e+10
1743649387212,1830.81,2.458e+10
1743653071978,1823.33,2.5367e+10
1743656665674,1836.11,2.54189e+10
1743660265908,1825.5,2.46021e+10
1743663876241,1815.62,2.52399e+10
1743667496190,1816.03,2.52649e+10
1743671093727,1821.82,2.52572e+10
1743674698308,1811.95,2.39108e+10
1743678274690,1793.52,2.49287e+10
1743681872157,1794.36,2.52151e+10
1743685553836,1759.64,2.59167e+10
1743689360143,1778.41,2.7284e+10
1743692699079,1758.42,2.80844e+10
1743696582771,1788.69,2.59686e+10
1743699889282,1773.73,2.35233e+10
1743703496244,1777.29,2.50438e+10
1743707063435,1787.3,2.33573e+10
1743710451343,1785.57,2.51761e+10
1743714294835,1798.41,2.03795e+10
1743717870136,1809.33,2.03844e+10
1743721481332,1811.31,1.83924e+10
1743725142144,1816.78,1.67177e+10
1743728678628,1810.21,1.67934e+10
1743732287823,1796.25,1.67677e+10
1743735879419,1790.22,1.64264e+10
1743739481434,1792.06,1.65499e+10
1743743019956,1786.3,1.65114e+10
1743746877026,1804.75,1.66669e+10
1743750273153,1800.72,1.59685e+10
1743753887337,1819.27,1.61784e+10
1743757472489,1827.59,1.67772e+10
1743761079210,1831.39,1.67575e+10
1743764688928,1784.56,1.56101e+10
1743768138754,1786.1,1.75454e+10
1743772175034,1797.85,1.7364e+10
1743775769964,1796.89,1.67013e+10
1743779374787,1804.96,1.7433e+10
1743782699206,1794.97,1.76048e+10
1743786295362,1797.06,1.811e+10
1743789877033,1822.44,1.85032e+10
1743793491587,1805.16,1.93938e+10
1743797081170,1811.5,1.95897e+10
1743800774600,1822.38,1.86119e+10
1743804292366,1818.04,1.97854e+10
1743807886813,1819.51,1.96149e+10
1743811601999,1812.86,1.93949e+10
1743815376108,1822.97,1.75432e+10
1743818690454,1819.59,1.88903e+10
1743822171839,1815.86,1.82005e+10
1743825895868,1809.99,1.78889e+10
1743829484320,1808.66,1.77237e+10
1743833083497,1809.8,1.74868e+10
1743836686716,1807.74,1.7436e+10
1743840282946,1812.31,1.70409e+10
1743843888299,1813.19,1.64756e+10
1743847472359,1821.42,1.54752e+10
1743851006063,1818.42,1.52396e+10
1743854962886,1806.93,1.39317e+10
1743858009596,1795.37,1.25363e+10
1743861744700,1787.47,1.16417e+10
1743865480407,1790.71,1.11615e+10
1743869091794,1782.47,9.72622e+09
1743872551696,1784.49,8.94153e+09
1743876285538,1786.77,7.66972e+09
1743879884499,1792.44,7.30722e+09
1743883483404,1782.73,6.74812e+09
1743887087201,1789.28,6.72562e+09
1743890874076,1793.1,6.93174e+09
1743894288043,1796.64,6.76361e+09
1743897892255,1806.91,6.78802e+09
1743901490007,1809.93,6.83502e+09
1743905095779,1809.43,6.86676e+09
1743908683853,1805.11,6.83211e+09
1743912288494,1807.95,6.27033e+09
1743915886084,1808.87,6.87499e+09
1743919493707,1810.82,6.89258e+09
1743923092739,1799.63,6.75217e+09
1743926487223,1797.51,7.01722e+09
1743930297838,1794.33,7.20595e+09
1743933892265,1790.18,6.26235e+09
1743937305454,1789.27,6.69129e+09
